time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2021-06-19,2275.96,2163.87,2232.07,1515184.37,3371440557.74,2166.64,direct,
2021-06-20,2277.08,2043.55,2166.64,1792115.37,3861504392.1,2243.76,direct,
2021-06-21,2259.48,1866.94,2243.76,3093436.3,6189542063.6,1886.52,direct,
2021-06-22,1996.63,1704.13,1886.52,3199928.34,5999027544.27,1878.19,direct,
2021-06-23,2043.66,1823.34,1878.19,2292179.29,4536494502.36,1967.84,direct,
2021-06-24,2034.46,1885.8,1967.84,1753239.89,3439139861.16,1989.17,direct,
2021-06-25,2019.58,1793.2,1989.17,2129444.24,4008738097.48,1809.76,direct,
2021-06-26,1851.23,1718.24,1809.76,2071193.14,3684152604.92,1829.98,direct,
2021-06-27,1982.06,1807.78,1829.98,1946693.98,3628511736.74,1981.54,direct,
2021-06-28,2142.81,1962.86,1981.54,2514265.09,5139617244.98,2083.61,direct,
2021-06-29,2242.88,2075.6,2083.61,2117044.19,4597714860.25,2163.8,direct,
2021-06-30,2286.18,2089.5,2163.8,2215375.91,4798067112.72,2274.82,direct,
2021-07-01,2275.07,2076.37,2274.82,2052614.8,4401038381.85,2107.7,direct,
2021-07-02,2158.27,2019.66,2107.7,1749063.87,3633070180.15,2154.42,direct,
2021-07-03,2237.1,2113.48,2154.42,1511295.61,3316184920.81,2226.83,direct,
2021-07-04,2387.7,2188.54,2226.83,1507436.4,3483749315.89,2322.03,direct,
2021-07-05,2323.32,2162.28,2322.03,1678272.89,3770150207.23,2196.52,direct,
2021-07-06,2348.15,2193.73,2196.52,1737313.57,3991003300.63,2323.29,direct,
2021-07-07,2406.33,2294.8,2323.29,1783939.79,4209096623.69,2315.58,direct,
2021-07-08,2323.13,2087.39,2315.58,2005960.51,4386399533.78,2116.18,direct,
2021-07-09,2185.97,2047.8,2116.18,1795580.04,3812395369.67,2146.84,direct,
2021-07-10,2191.4,2075.78,2146.84,1298358.38,2753655739.7,2111.06,direct,
2021-07-11,2172.13,2081.8,2111.06,976975.34,2076071249.86,2140.05,direct,
2021-07-12,2167.75,2008.91,2140.05,1217260.59,2539644192.45,2033.41,direct,
2021-07-13,2043.26,1920.07,2033.41,1522954.69,3031033650.8,1940.7,direct,
2021-07-14,2016.96,1866.78,1940.7,1620747.68,3151729014.9,1994.47,direct,
2021-07-15,2039.02,1884.1,1994.47,1459233.05,2831900093.26,1917.7,direct,
2021-07-16,1964.1,1850.72,1917.7,1368358.16,2604629272.66,1877.33,direct,
2021-07-17,1917.44,1848.33,1877.33,1178821.79,2220192017.04,1898.68,direct,
2021-07-18,1990.84,1880.29,1898.68,1281821.11,2487555092.59,1891.29,direct,
2021-07-19,1916.54,1806.75,1891.29,1361105.33,2518026948.59,1818.07,direct,
2021-07-20,1840.37,1720.42,1818.07,1828445.05,3225920307.82,1786.06,direct,
2021-07-21,2021.82,1754.39,1786.06,2334654.58,4458404706.72,1994.76,direct,
2021-07-22,2043.22,1950.39,1994.76,1776283.29,3551867871.41,2024.61,direct,
2021-07-23,2129.87,1995.39,2024.61,1619027.87,3328562011.99,2123.89,direct,
2021-07-24,2198.04,2106.4,2123.89,1515089.67,3257455356.56,2184.46,direct,
2021-07-25,2196.16,2107.86,2184.46,1343828.49,2896527716.02,2189.75,direct,
2021-07-26,2430.43,2174.75,2189.75,2755048.05,6370160047.16,2228.45,direct,
2021-07-27,2317.93,2152.9,2228.45,2235839.51,4997861562.54,2299.84,direct,
2021-07-28,2342.49,2248.01,2299.84,1650408.28,3789982175.18,2299.22,direct,
2021-07-29,2398.03,2268.15,2299.22,1255660.86,2907862207.09,2382.12,direct,
2021-07-30,2469.44,2317.47,2382.12,1693527.82,4050787617.48,2462.23,direct,
2021-07-31,2552.7,2421.49,2462.23,1414061.4,3491185113.34,2527.49,direct,
2021-08-01,2695.96,2514.33,2527.49,1813531.0,4709535067.56,2556.48,direct,
2021-08-02,2665.0,2510.39,2556.48,1765006.35,4582004753.29,2607.66,direct,
2021-08-03,2631.33,2447.34,2607.66,1861010.23,4665541883.36,2506.49,direct,
2021-08-04,2769.27,2460.09,2506.49,2026006.67,5289501840.49,2725.1,direct,
2021-08-05,2843.26,2538.79,2725.1,2590491.97,7044215404.07,2827.14,direct,
2021-08-06,2946.33,2723.13,2827.14,1940399.72,5480162945.84,2891.46,direct,
2021-08-07,3169.55,2867.15,2891.46,2426842.04,7385192225.67,3160.28,direct,
2021-08-08,3186.52,2949.77,3160.28,2054160.31,6329414424.66,3012.14,direct,
2021-08-09,3185.6,2897.22,3012.14,2412905.64,7369511623.74,3162.03,direct,
2021-08-10,3231.0,3053.03,3162.03,1917935.4,6016511141.5,3141.21,direct,
2021-08-11,3270.22,3121.58,3141.21,1764155.31,5663318792.98,3161.77,direct,
2021-08-12,3236.76,2981.65,3161.77,1702517.94,5275689573.5,3045.61,direct,
2021-08-13,3325.21,3035.5,3045.61,1573925.56,5049391530.92,3322.39,direct,
2021-08-14,3328.16,3206.57,3322.39,1173202.21,3833490657.21,3263.73,direct,
2021-08-15,3319.3,3114.06,3263.73,1381682.4,4429038244.89,3308.11,direct,
2021-08-16,3332.14,3139.89,3308.11,1570557.64,5094799010.19,3147.38,direct,
2021-08-17,3290.23,2993.76,3147.38,1865200.18,5881484562.58,3011.88,direct,
2021-08-18,3124.66,2954.75,3011.88,1408905.64,4287078926.79,3013.61,direct,
2021-08-19,3186.83,2960.05,3013.61,1196532.6,3640686285.6,3184.19,direct,
2021-08-20,3299.7,3177.73,3184.19,1221265.62,3961719360.92,3284.31,direct,
2021-08-21,3308.16,3208.34,3284.31,966916.06,3160121958.8,3224.03,direct,
2021-08-22,3271.36,3126.88,3224.03,884915.22,2841778489.02,3238.83,direct,
2021-08-23,3375.78,3231.07,3238.83,1234124.34,4101072844.08,3320.45,direct,
2021-08-24,3357.51,3159.45,3320.45,1229192.42,4017631796.11,3171.43,direct,
2021-08-25,3247.81,3082.88,3171.43,1135096.45,3605525521.63,3226.1,direct,
2021-08-26,3249.29,3057.13,3226.1,1054655.66,3295310946.27,3092.63,direct,
2021-08-27,3279.74,3062.08,3092.63,1055410.84,3346016720.64,3272.93,direct,
2021-08-28,3284.35,3211.63,3272.93,705366.29,2286417774.83,3244.59,direct,
2021-08-29,3283.3,3154.87,3244.59,706706.16,2269136103.56,3223.17,direct,
2021-08-30,3346.49,3146.63,3223.17,1253990.84,4058757683.48,3227.97,direct,
2021-08-31,3470.36,3190.16,3227.97,1818861.17,6105037542.36,3429.86,direct,
2021-09-01,3840.69,3383.39,3429.86,1862857.53,6675624218.66,3828.97,direct,
2021-09-02,3836.1,3722.98,3828.97,1276048.81,4815380762.68,3786.24,direct,
2021-09-03,4023.69,3710.9,3786.24,1394105.35,5428471287.23,3938.72,direct,
2021-09-04,3969.52,3834.31,3938.72,1033740.96,4040395071.78,3884.81,direct,
2021-09-05,3979.83,3833.94,3884.81,844179.83,3304788088.59,3950.47,direct,
2021-09-06,3968.6,3872.26,3950.47,894071.95,3513978478.99,3926.62,direct,
2021-09-07,3946.6,3110.31,3926.62,2059921.68,7408570872.07,3432.59,direct,
2021-09-08,3558.42,3220.66,3432.59,1963145.69,6705000180.84,3497.49,direct,
2021-09-09,3565.13,3400.56,3497.49,1522764.42,5315180464.38,3424.48,direct,
2021-09-10,3513.07,3151.15,3424.48,1431157.92,4772541446.65,3208.71,direct,
2021-09-11,3347.14,3201.47,3208.71,1196269.15,3923845869.61,3265.6,direct,
2021-09-12,3469.51,3231.83,3265.6,993249.73,3347691095.5,3404.97,direct,
2021-09-13,3429.25,3121.64,3404.97,1355142.83,4409455134.3,3284.54,direct,
2021-09-14,3432.44,3270.98,3284.54,1168249.33,3899051965.56,3432.39,direct,
2021-09-15,3614.12,3361.45,3432.39,956418.03,3314235934.77,3612.87,direct,
2021-09-16,3673.29,3485.77,3612.87,1158765.41,4163697299.35,3568.61,direct,
2021-09-17,3592.54,3351.1,3568.61,1024159.85,3559590331.06,3398.43,direct,
2021-09-18,3540.96,3370.78,3398.43,880735.99,3051486782.3,3436.13,direct,
2021-09-19,3453.36,3284.71,3436.13,798185.55,2690864850.83,3327.73,direct,
2021-09-20,3343.56,2934.78,3327.73,1870812.48,5779247723.46,2977.14,direct,
2021-09-21,3104.29,2676.92,2977.14,2364352.25,6924205057.27,2765.04,direct,
2021-09-22,3087.65,2738.79,2765.04,1652660.3,4873055251.15,3076.99,direct,
2021-09-23,3172.51,3035.24,3076.99,1160470.04,3607386042.13,3152.81,direct,
2021-09-24,3158.05,2741.29,3152.81,1605376.12,4713859645.6,2928.18,direct,
2021-09-25,2966.31,2810.2,2928.18,1395874.44,4056934718.15,2922.83,direct,
2021-09-26,3113.69,2740.52,2922.83,1312540.61,3836441936.94,3060.14,direct,
2021-09-27,3163.67,2924.15,3060.14,1297611.2,3984189045.22,2925.54,direct,
2021-09-28,2968.77,2790.98,2925.54,1151640.96,3329747615.51,2805.76,direct,
2021-09-29,2948.89,2785.56,2805.76,1056985.42,3039788424.7,2851.23,direct,
2021-09-30,3047.3,2838.31,2851.23,1174480.3,3507032715.28,3000.14,direct,
2021-10-01,3329.45,2971.12,3000.14,1481484.55,4690355705.43,3308.86,direct,
2021-10-02,3467.22,3258.43,3308.86,1263698.0,4225854190.08,3388.56,direct,
2021-10-03,3485.76,3350.56,3388.56,959764.45,3275326647.28,3417.69,direct,
2021-10-04,3436.13,3284.02,3417.69,1084227.86,3644634145.13,3384.93,direct,
2021-10-05,3542.4,3365.23,3384.93,963104.61,3309795365.56,3514.94,direct,
2021-10-06,3628.56,3350.22,3514.94,1248124.42,4376546607.85,3574.61,direct,
2021-10-07,3654.08,3470.66,3574.7,876210.9,3129693639.54,3587.37,direct,
2021-10-08,3676.08,3542.0,3586.82,880804.85,3175233083.83,3562.47,direct,
2021-10-09,3628.33,3540.21,3562.47,671455.11,2410681141.23,3575.61,direct,
2021-10-10,3603.57,3408.77,3575.61,994502.57,3510114292.7,3414.88,direct,
2021-10-11,3620.17,3376.89,3414.88,1137934.61,4019721681.79,3540.05,direct,
2021-10-12,3546.14,3404.51,3540.05,956582.87,3331804083.26,3491.72,direct,
2021-10-13,3611.93,3415.65,3491.72,926422.76,3237796990.24,3605.6,direct,
2021-10-14,3823.23,3588.23,3605.6,1041073.51,3869370895.45,3789.92,direct,
2021-10-15,3895.24,3735.17,3789.92,1135368.42,4330300206.88,3867.74,direct,
2021-10-16,3965.84,3805.04,3867.74,929083.83,3602021283.49,3830.87,direct,
2021-10-17,3917.86,3669.89,3830.87,860676.7,3285470572.77,3847.05,direct,
2021-10-18,3892.29,3683.71,3847.05,939036.38,3554539547.31,3746.1,direct,
2021-10-19,3885.59,3733.39,3746.1,861581.63,3279043269.98,3876.85,direct,
2021-10-20,4168.23,3829.04,3876.85,1072688.73,4282461316.54,4161.94,direct,
2021-10-21,4371.7,4026.99,4161.94,1548548.54,6463463004.11,4053.37,direct,
2021-10-22,4166.69,3908.32,4053.37,1173901.69,4762064682.12,3971.9,direct,
2021-10-23,4169.73,3942.42,3971.9,788212.58,3190647632.33,4167.48,direct,
2021-10-24,4185.24,3964.07,4167.48,787272.01,3200621323.36,4082.61,direct,
2021-10-25,4234.24,4069.06,4082.61,776799.82,3228618859.02,4218.96,direct,
2021-10-26,4290.31,4094.2,4218.96,822060.76,3450644803.21,4130.7,direct,
2021-10-27,4302.33,3915.66,4130.7,1268783.2,5186988033.55,3922.16,direct,
2021-10-28,4292.62,3894.66,3922.16,1263574.8,5205561678.01,4286.76,direct,
2021-10-29,4454.88,4271.06,4286.76,1115072.24,4865614286.3,4416.63,direct,
2021-10-30,4432.75,4243.8,4416.63,665321.33,2873263448.94,4321.18,direct,
2021-10-31,4392.71,4167.47,4321.18,841822.49,3596740002.27,4287.06,direct,
2021-11-01,4380.71,4153.46,4287.06,890088.95,3824234484.32,4319.52,direct,
2021-11-02,4598.7,4285.33,4319.52,980864.44,4354140790.52,4589.04,direct,
2021-11-03,4664.48,4456.29,4589.04,987997.15,4517273834.89,4602.0,direct,
2021-11-04,4605.12,4420.92,4602.0,856804.98,3872646870.54,4532.44,direct,
2021-11-05,4569.41,4440.26,4532.44,682630.11,3072176260.12,4474.69,direct,
2021-11-06,4527.01,4328.64,4474.69,710496.23,3154597043.09,4516.88,direct,
2021-11-07,4634.72,4502.77,4516.88,597970.52,2739884723.64,4612.89,direct,
2021-11-08,4822.74,4612.89,4612.89,850637.25,4025874651.57,4808.26,direct,
2021-11-09,4837.08,4714.83,4808.26,958504.92,4588037221.69,4732.2,direct,
2021-11-10,4863.77,4500.59,4732.2,973862.82,4587956505.45,4630.29,direct,
2021-11-11,4778.87,4577.68,4630.29,749995.18,3530695288.03,4720.18,direct,
2021-11-12,4806.85,4510.13,4720.18,849655.94,3955190845.82,4665.88,direct,
2021-11-13,4706.36,4585.72,4665.88,684938.0,3180948049.83,4646.1,direct,
2021-11-14,4687.27,4515.09,4646.1,498491.2,2290569811.06,4625.49,direct,
2021-11-15,4770.25,4542.13,4625.49,740316.25,3453290487.75,4564.51,direct,
2021-11-16,4564.52,4122.38,4564.51,1297669.26,5579973244.43,4208.52,direct,
2021-11-17,4297.75,4070.0,4208.52,1191283.11,4986638331.62,4287.76,direct,
2021-11-18,4343.47,3957.39,4287.76,1001598.19,4156320302.33,3997.8,direct,
2021-11-19,4304.66,3975.11,3997.8,1010318.64,4201520366.48,4291.13,direct,
2021-11-20,4434.53,4203.98,4291.13,779478.07,3360277738.41,4411.82,direct,
2021-11-21,4429.12,4252.19,4411.82,703942.89,3063368509.53,4258.37,direct,
2021-11-22,4297.92,4024.85,4258.37,1039594.61,4340001204.07,4086.89,direct,
2021-11-23,4384.82,4063.77,4086.89,1137912.93,4803210023.17,4339.23,direct,
2021-11-24,4372.22,4169.67,4339.23,960376.69,4094775527.38,4268.94,direct,
2021-11-25,4546.82,4252.4,4268.94,892925.08,3926404967.15,4520.12,direct,
2021-11-26,4548.04,3917.18,4520.12,1186521.02,4943642513.12,4041.48,direct,
2021-11-27,4183.02,4030.07,4041.48,847316.34,3492969695.02,4095.73,direct,
2021-11-28,4296.69,3972.93,4095.73,691622.19,2834073116.45,4293.4,direct,
2021-11-29,4457.46,4278.31,4293.4,849430.31,3705834670.95,4443.97,direct,
2021-11-30,4748.44,4353.34,4443.97,1316721.02,6000452587.36,4626.55,direct,
2021-12-01,4776.47,4528.51,4626.55,1173862.47,5506125415.48,4581.34,direct,
2021-12-02,4631.16,4434.31,4581.34,940149.7,4262057037.66,4511.78,direct,
2021-12-03,4642.35,4070.57,4511.78,1301623.63,5718920931.69,4219.54,direct,
2021-12-04,4238.19,3526.58,4219.54,1772277.31,7028749305.33,4118.85,direct,
2021-12-05,4247.41,4036.03,4118.85,1303221.1,5419202990.34,4195.9,direct,
2021-12-06,4371.59,3921.71,4195.9,1351285.72,5562582569.19,4347.58,direct,
2021-12-07,4423.51,4259.7,4347.58,1114057.03,4847353071.97,4305.89,direct,
2021-12-08,4448.09,4228.16,4305.89,850402.65,3697613539.72,4436.51,direct,
2021-12-09,4479.44,4077.13,4436.51,984590.89,4207433739.89,4107.28,direct,
2021-12-10,4222.44,3890.28,4107.28,1182957.11,4807899155.23,3901.39,direct,
2021-12-11,4095.0,3836.08,3901.39,951618.58,3814841579.17,4084.74,direct,
2021-12-12,4173.14,3989.05,4084.74,628466.33,2558024738.09,4130.56,direct,
2021-12-13,4141.86,3680.03,4130.56,1325392.51,5145618348.85,3782.33,direct,
2021-12-14,3875.64,3693.85,3782.33,1135915.5,4308805231.15,3858.91,direct,
2021-12-15,4089.32,3658.09,3858.91,1327712.44,5145003046.15,4019.47,direct,
2021-12-16,4107.78,3954.19,4019.47,981432.58,3965364096.59,3958.33,direct,
2021-12-17,3992.1,3703.83,3958.33,1306033.69,5047100665.4,3876.15,direct,
2021-12-18,3993.41,3767.64,3876.15,1122929.33,4389307287.22,3960.05,direct,
2021-12-19,4021.73,3891.52,3960.05,883268.83,3488908615.63,3924.01,direct,
2021-12-20,3980.26,3756.79,3924.01,1219084.76,4702226457.09,3939.98,direct,
2021-12-21,4059.4,3916.05,3939.98,806332.81,3226492987.31,4016.23,direct,
2021-12-22,4072.36,3940.56,4016.23,674071.62,2703014161.92,3979.24,direct,
2021-12-23,4149.55,3897.35,3979.24,893530.01,3577167097.3,4109.8,direct,
2021-12-24,4132.78,4023.81,4109.8,579822.53,2370448036.13,4044.14,direct,
2021-12-25,4136.41,4023.4,4044.14,475139.17,1933366939.57,4093.56,direct,
2021-12-26,4104.03,4005.31,4093.56,432412.1,1752996470.9,4062.77,direct,
2021-12-27,4124.98,4032.71,4062.77,478826.89,1951883786.1,4038.77,direct,
2021-12-28,4038.77,3761.66,4038.77,861708.76,3352784271.99,3793.1,direct,
2021-12-29,3826.98,3610.78,3793.1,777463.41,2916341104.81,3630.31,direct,
2021-12-30,3767.76,3590.35,3630.31,610511.77,2257428100.38,3709.46,direct,
2021-12-31,3811.58,3623.98,3709.46,691503.63,2584084405.66,3676.14,direct,
2022-01-01,3775.38,3675.82,3676.14,405612.8,1512521185.36,3765.5,direct,
2022-01-02,3850.89,3718.83,3765.5,403075.76,1523675589.48,3829.14,direct,
2022-01-03,3850.72,3684.45,3829.14,583186.89,2202940025.68,3764.46,direct,
2022-01-04,3891.38,3715.2,3764.46,724152.92,2758076760.14,3786.23,direct,
2022-01-05,3845.92,3432.68,3786.23,932689.52,3443392761.43,3539.4,direct,
2022-01-06,3549.38,3303.31,3539.4,900843.74,3077442807.93,3407.87,direct,
2022-01-07,3412.91,3074.62,3407.87,1099655.7,3519911038.03,3197.42,direct,
2022-01-08,3245.78,3000.94,3197.42,972943.62,3050171829.74,3080.79,direct,
2022-01-09,3210.24,3058.32,3080.79,642345.7,2013003466.81,3151.57,direct,
2022-01-10,3179.37,2934.59,3151.57,1287260.98,3932871719.28,3083.24,direct,
2022-01-11,3259.33,3052.88,3083.24,962319.53,3037691698.09,3238.58,direct,
2022-01-12,3406.99,3207.08,3238.58,957098.12,3161955687.11,3371.4,direct,
2022-01-13,3407.98,3235.13,3371.4,811369.04,2695450528.67,3240.75,direct,
2022-01-14,3341.88,3191.7,3240.75,717887.38,2342367815.73,3307.92,direct,
2022-01-15,3369.86,3264.45,3307.92,481044.35,1599875132.65,3326.72,direct,
2022-01-16,3390.9,3276.48,3326.72,476777.75,1588233082.46,3346.92,direct,
2022-01-17,3356.87,3142.57,3346.92,683930.94,2218741036.32,3210.01,direct,
2022-01-18,3243.2,3084.33,3210.01,758178.85,2389762048.05,3160.5,direct,
2022-01-19,3173.11,3037.33,3160.5,843153.51,2622130568.85,3084.36,direct,
2022-01-20,3270.98,2989.39,3084.36,879958.15,2772129146.52,3003.93,direct,
2022-01-21,3032.09,2438.18,3003.93,2037841.83,5645758510.13,2567.2,direct,
2022-01-22,2620.97,2316.8,2567.2,2377099.01,5823937642.63,2411.1,direct,
2022-01-23,2549.29,2372.89,2411.1,1444050.93,3558060452.43,2539.23,direct,
2022-01-24,2539.48,2161.05,2539.23,2600300.54,6018990454.33,2440.22,direct,
2022-01-25,2504.49,2351.76,2440.22,1357964.46,3294197880.4,2457.81,direct,
2022-01-26,2704.33,2405.14,2457.81,1848202.97,4725227155.82,2462.11,direct,
2022-01-27,2516.25,2317.78,2462.11,1410498.18,3412479136.49,2423.66,direct,
2022-01-28,2555.54,2360.93,2423.66,1228411.58,2993104599.89,2545.59,direct,
2022-01-29,2633.93,2520.32,2545.59,900647.99,2314296376.28,2600.88,direct,
2022-01-30,2636.48,2543.83,2600.88,760334.48,1974184706.44,2602.83,direct,
2022-01-31,2705.27,2478.45,2602.83,1091050.2,2829163749.19,2686.44,direct,
2022-02-01,2810.59,2675.4,2686.44,977483.92,2695106263.33,2788.0,direct,
2022-02-02,2809.32,2619.18,2788.0,1051826.17,2857901965.26,2680.0,direct,
2022-02-03,2724.37,2577.08,2680.0,999301.32,2635959173.4,2694.32,direct,
2022-02-04,2992.41,2671.59,2694.32,1495345.5,4257263375.04,2991.58,direct,
2022-02-05,3059.03,2960.84,2991.58,889048.83,2676440836.31,3013.65,direct,
2022-02-06,3070.89,2958.07,3013.65,564314.71,1696923979.07,3055.47,direct,
2022-02-07,3185.52,2993.59,3055.47,1011231.33,3133347941.01,3139.6,direct,
2022-02-08,3226.85,3030.29,3139.6,1136286.66,3540092673.73,3116.62,direct,
2022-02-09,3268.28,3055.71,3116.62,841896.67,2662508698.82,3243.67,direct,
2022-02-10,3276.19,3057.64,3243.67,1224920.36,3897566871.31,3072.01,direct,
2022-02-11,3133.98,2880.26,3072.01,1114157.23,3385982385.26,2927.56,direct,
2022-02-12,2983.38,2860.18,2927.56,760649.18,2219777318.64,2917.8,direct,
2022-02-13,2952.14,2838.06,2917.8,557976.53,1620889146.67,2871.09,direct,
2022-02-14,2963.31,2833.95,2871.09,856416.28,2482021895.32,2929.64,direct,
2022-02-15,3192.83,2912.49,2929.64,909089.04,2796162906.72,3183.89,direct,
2022-02-16,3186.07,3045.34,3183.89,733096.97,2288627501.8,3122.18,direct,
2022-02-17,3159.3,2855.68,3122.18,1157517.98,3480893379.39,2889.91,direct,
2022-02-18,2940.66,2752.9,2889.91,1081495.38,3075825078.24,2780.2,direct,
2022-02-19,2828.64,2697.22,2780.2,666018.8,1840678533.47,2763.41,direct,
2022-02-20,2763.95,2577.16,2763.41,894283.27,2369204067.01,2621.76,direct,
2022-02-21,2757.53,2560.27,2621.76,1542921.49,4111182346.14,2568.52,direct,
2022-02-22,2661.44,2500.72,2568.52,1431117.0,3693988399.27,2636.84,direct,
2022-02-23,2752.35,2578.68,2636.84,1071380.25,2859773783.49,2581.14,direct,
2022-02-24,2704.85,2301.73,2581.14,2715096.46,6668914945.81,2596.37,direct,
2022-02-25,2833.91,2572.59,2596.37,1367840.77,3661355001.8,2767.68,direct,
2022-02-26,2869.22,2731.36,2767.68,917318.4,2562406872.82,2778.98,direct,
2022-02-27,2833.98,2562.14,2778.98,1357823.6,3679414193.55,2617.09,direct,
2022-02-28,2935.08,2573.07,2617.09,1464354.8,3997851041.06,2922.39,direct,
2022-03-01,3035.46,2863.24,2922.39,1386508.85,4083054441.04,2974.12,direct,
2022-03-02,3040.46,2915.98,2974.12,1210808.29,3601495595.69,2947.82,direct,
2022-03-03,2968.5,2789.61,2947.82,868949.22,2497082806.54,2833.88,direct,
2022-03-04,2835.08,2579.35,2833.88,1182408.45,3184878751.67,2620.77,direct,
2022-03-05,2680.96,2593.89,2620.77,555571.7,1466584632.05,2665.39,direct,
2022-03-06,2673.32,2538.72,2665.39,653204.86,1711443299.6,2550.42,direct,
2022-03-07,2646.02,2446.89,2550.42,1225431.27,3114595114.35,2494.33,direct,
2022-03-08,2623.09,2482.24,2494.33,1128808.2,2890921358.51,2577.1,direct,
2022-03-09,2773.06,2568.67,2577.1,1078669.88,2923489850.68,2727.72,direct,
2022-03-10,2732.47,2556.52,2727.72,1035057.54,2703473724.29,2606.87,direct,
2022-03-11,2673.49,2525.11,2606.87,969241.69,2511119654.26,2557.24,direct,
2022-03-12,2610.75,2554.57,2557.24,412315.24,1066406326.51,2569.4,direct,
2022-03-13,2599.56,2496.31,2569.4,565264.85,1447630144.99,2518.21,direct,
2022-03-14,2606.8,2500.53,2518.21,705329.16,1808317458.69,2590.18,direct,
2022-03-15,2667.63,2510.79,2590.18,872144.19,2246584474.11,2618.99,direct,
2022-03-16,2786.11,2604.96,2618.99,1110616.45,2986927563.97,2773.91,direct,
2022-03-17,2833.73,2747.34,2773.91,735016.44,2050138754.66,2813.25,direct,
2022-03-18,2979.77,2768.53,2813.25,927509.83,2651456192.79,2940.04,direct,
2022-03-19,2984.37,2898.55,2940.04,587705.38,1733576800.6,2951.06,direct,
2022-03-20,2960.98,2819.12,2951.06,658857.2,1902376486.09,2860.42,direct,
2022-03-21,2959.93,2832.05,2860.42,781308.26,2265235077.27,2892.29,direct,
2022-03-22,3047.56,2887.97,2892.29,940779.89,2818158558.96,2969.76,direct,
2022-03-23,3043.06,2923.83,2969.76,870248.46,2589226446.6,3036.15,direct,
2022-03-24,3127.16,3004.29,3036.15,1049402.38,3216426606.25,3109.33,direct,
2022-03-25,3191.68,3081.67,3109.33,927511.3,2906625688.55,3103.69,direct,
2022-03-26,3151.22,3087.58,3103.69,402821.76,1257205816.49,3145.18,direct,
2022-03-27,3298.32,3126.22,3145.18,657416.27,2101400646.69,3296.88,direct,
2022-03-28,3428.55,3276.38,3296.88,1160263.5,3892766976.53,3332.72,direct,
2022-03-29,3480.55,3331.36,3332.72,1080123.3,3685650391.24,3401.44,direct,
2022-03-30,3445.01,3337.72,3401.44,808333.67,2738438996.05,3384.78,direct,
2022-03-31,3443.2,3264.35,3384.78,770564.21,2595555029.79,3282.42,direct,
2022-04-01,3479.4,3215.69,3282.42,990798.94,3330285359.55,3455.23,direct,
2022-04-02,3528.28,3435.21,3455.23,1036809.52,3608474077.5,3442.63,direct,
2022-04-03,3579.01,3413.73,3442.63,888007.94,3104608073.28,3521.93,direct,
2022-04-04,3544.65,3410.26,3521.93,932573.82,3244967362.51,3519.37,direct,
2022-04-05,3553.86,3401.7,3519.37,853933.28,2970526435.52,3406.34,direct,
2022-04-06,3407.0,3162.69,3406.34,1496260.63,4904291502.8,3168.9,direct,
2022-04-07,3267.72,3144.1,3168.9,1008873.69,3238777681.8,3228.6,direct,
2022-04-08,3310.27,3173.83,3228.6,1158798.83,3769743683.53,3193.02,direct,
2022-04-09,3266.77,3182.66,3193.02,523005.62,1682832837.09,3258.4,direct,
2022-04-10,3306.33,3196.53,3258.4,572832.75,1864024658.37,3203.57,direct,
2022-04-11,3213.02,2952.46,3203.57,1490314.23,4569728213.81,2977.55,direct,
2022-04-12,3082.37,2951.09,2977.55,1393330.7,4207515847.75,3027.42,direct,
2022-04-13,3127.76,2999.22,3027.42,999192.49,3060869318.75,3118.1,direct,
2022-04-14,3142.92,2980.2,3118.1,961402.46,2944434745.91,3021.62,direct,
2022-04-15,3050.45,2995.69,3021.62,577066.66,1747047210.96,3040.61,direct,
2022-04-16,3080.9,3012.56,3040.61,460582.28,1400373586.45,3059.3,direct,
2022-04-17,3080.64,2982.89,3059.3,584551.08,1779835520.05,2988.67,direct,
2022-04-18,3067.25,2886.93,2988.67,1175738.19,3475535744.73,3055.51,direct,
2022-04-19,3128.87,3032.03,3055.51,784482.1,2412764538.08,3101.68,direct,
2022-04-20,3163.09,3038.17,3101.68,878314.21,2719435078.68,3076.7,direct,
2022-04-21,3177.48,2946.4,3076.7,1175740.23,3628395046.81,2983.46,direct,
2022-04-22,3028.57,2933.66,2983.46,969198.09,2892308654.25,2962.94,direct,
2022-04-23,2977.2,2918.32,2962.94,438805.49,1296581523.99,2933.35,direct,
2022-04-24,2964.87,2914.85,2933.35,521166.55,1532313669.35,2921.22,direct,
2022-04-25,3022.8,2799.93,2921.22,1417432.3,4100958634.18,3006.11,direct,
2022-04-26,3032.26,2774.15,3006.11,1239877.36,3610057378.59,2808.71,direct,
2022-04-27,2917.52,2795.7,2808.71,1095258.3,3138721501.71,2888.74,direct,
2022-04-28,2977.36,2855.7,2888.74,1205025.1,3513031982.48,2937.31,direct,
2022-04-29,2944.93,2778.62,2937.31,1092633.51,3127332922.89,2816.17,direct,
2022-04-30,2840.34,2720.27,2816.17,725861.95,2029831563.2,2727.15,direct,
2022-05-01,2847.57,2717.71,2727.15,880476.29,2449267324.9,2825.12,direct,
2022-05-02,2885.59,2781.12,2825.12,1090303.34,3085350006.69,2856.28,direct,
2022-05-03,2860.88,2756.84,2856.28,795247.99,2240715330.03,2781.16,direct,
2022-05-04,2963.87,2772.06,2781.16,1123765.44,3220107112.34,2940.21,direct,
